Wikipedia_ID,Movie_Name,Release_Date,Box_Office_Revenue,Runtime,Languages,Countries,Genres,Continents,Year,Rated,Director,Writer,Actors,Plot,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,DVD,Production,Website,Response,totalSeasons,Oscar,Nomination_Awards,Win_Awards,Internet_Movie_Database_Rating,Rotten_Tomatoes_Rating,Metacritic_Rating,Comedy_Types
2177662,The Secret War of Harry Frigg,1968-01-28,7700000.0,110.0,['English Language'],['United States of America'],"['Comedy', 'War film']",America,1968,Not Rated,Jack Smight,"Peter Stone, Frank Tarloff","Paul Newman, Sylva Koscina, Andrew Duggan","In 1943, a group of captured Allied military can't agree on an escape plan, The allies headquarters develop a plan and send in a man who they hope is captured, to coordinate the captives' escape.",,https://m.media-amazon.com/images/M/MV5BZWJkNTZkYjctYTFhNC00ZDU4LTlkZTctOTBhYTUwZmMxM2ExXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}]",,6.3,"1,768",tt0063573,,,,True,,0,0,0,6.3,4.0,,Comedy_War
2891096,Mrs. Henderson Presents,2005-11-25,11036366.0,103.0,['English Language'],['United Kingdom'],"['Music', 'Period piece', 'Drama', 'Comedy', 'War film']",Europe,2005,16+,Stephen Frears,"David Rose, Kathy Rose, Martin Sherman","Judi Dench, Bob Hoskins, Christopher Guest","Laura Henderson (Dame Judi Dench) buys an old London theater and opens it up as the Windmill, a performance hall which goes down in history for, amongst other things, its all-nude revues.",Nominated for 2 Oscars. 7 wins & 33 nominations total,https://m.media-amazon.com/images/M/MV5BYmNjNjY3YmYtNTdhYy00MzgzLTk4MjEtNTkyYmEwMGI1ZjA3XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71.0,7.0,"16,612",tt0413015,,,,True,,0,33,7,7.0,6.8,7.1,Comedy_War
31363435,The Names of Love,2010,514237.0,102.0,['French Language'],['France'],"['Romantic comedy', 'World cinema', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film', 'Political drama']",Europe,2010,16+,Michel Leclerc,"Baya Kasmi, Michel Leclerc","Sara Forestier, Jacques Gamblin, Zinedine Soualem","A young, extroverted left-wing activist who sleeps with her political opponents to convert them to her cause is successful until she meets her match.",3 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BMWZjYTdiY2UtMjdjNS00ZDhiLTkwYzktNzk0YmFmMTk5MmZmXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62.0,7.1,"8,287",tt1646974,,,,True,,0,4,3,7.1,7.3,6.2,Comedy_Political
5890489,Camera Buff,1989-12-10,,106.0,['Polish Language'],['Poland'],"['Parody', 'World cinema', 'Political satire', 'Satire', 'Drama', 'Comedy', 'Political cinema', 'Political drama']",Europe,1979,Not Rated,Krzysztof Kieslowski,"Krzysztof Kieslowski, Jerzy Stuhr","Jerzy Stuhr, Malgorzata Zabkowska, Ewa Pokas",An ordinary factory worker buys a camera on the occasion of the birth of his child. The authorities order him to make documentaries about the factory's success. But his endeavor to be truthful leads him to opposition against censo...,6 wins,https://m.media-amazon.com/images/M/MV5BYTBjYjgxYjktY2UzMS00MDEwLTgyZTUtY2U5OWY3ZDBiMWYyXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}]",,7.8,"8,505",tt0078763,,,,True,,0,0,6,7.8,9.0,,Comedy_Political
24561664,The Shoe,1998-08-29,,78.0,['Russian Language'],['Germany'],"['Drama', 'Political drama', 'World cinema', 'Comedy']",Europe,2017,Not Rated,Dan Steadman,"Rajeev Sigamoney, Dan Steadman","Cody Heuer, Chris Murphy, Tammy Duensing, Meg Davis","This anthology film traces one pair of silver shoes from present day back to the 1930s, when they were made.",,https://m.media-amazon.com/images/M/MV5BNjI5Yjg5OGQtNTY3Yy00OTVlLTg4YTAtMGM4YTAzMmYxZDYwXkEyXkFqcGdeQXVyMzM4MDkwNTg@._V1_SX300.jpg,[],,,,tt7557614,,,,True,,0,0,0,,,,Comedy_Political
15172134,A Good Man in Africa,1994,2308390.0,94.0,['English Language'],"['United States of America', 'South Africa']","['Film adaptation', 'Drama', 'Comedy', 'Political drama']",America,1994,16+,Bruce Beresford,William Boyd,"Colin Friels, Sean Connery, Joanne Whalley","In a West African nation, the womanizing British 1st Secretary of the High Commissioner deals with different issues.",,https://m.media-amazon.com/images/M/MV5BMjNiZmRhMDQtM2Y2MS00NGUwLWJlY2YtYjE2ZGVmYjhkYTY5XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '10%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46.0,5.0,"2,743",tt0109920,,,,True,,0,0,0,5.0,1.0,4.6,Comedy_Political
5296875,Which Way Is Up?,1977,,94.0,['English Language'],['United States of America'],"['Political cinema', 'Blaxploitation', 'Comedy']",America,1977,16+,Michael Schultz,"Lina Wertmüller, Carl Gottlieb, Cecil Brown","Richard Pryor, Lonette McKee, Margaret Avery","Orange picker Leroy Jones inadvertently becomes a union leader and is forced out of town, leaving behind his wife Annie Mae and his sexually-obsessed father Rufus.",,https://m.media-amazon.com/images/M/MV5BNDE5NDA0OTEtOWJjYy00YjU3LWE2ZjAtYjRiOTM4ZTE0M2M4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}]",,6.2,"2,045",tt0076913,,,,True,,0,0,0,6.2,2.0,,Comedy_Political
9102499,Transit,2006-07-06,815290.0,140.0,['Russian Language'],['Russia'],"['Crime Fiction', 'History', 'Drama', 'Comedy', 'War film']",Europe,2018,Not Rated,Christian Petzold,"Christian Petzold, Anna Seghers","Franz Rogowski, Paula Beer, Godehard Giese",A man attempting to escape occupied France falls in love with the wife of a dead author whose identity he has assumed.,9 wins & 26 nominations,https://m.media-amazon.com/images/M/MV5BODhkZjNkNGItNDQ3Zi00MGUwLWFkZTctMGY1ODExNzAyOWUwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82.0,6.9,"12,124",tt6675244,,,,True,,0,26,9,6.9,9.4,8.2,Comedy_War
3161671,Ophelia Learns to Swim,2000,,88.0,['English Language'],['United States of America'],"['Parody', 'Action/Adventure', 'Superhero movie', 'Comedy', 'Indie']",America,2001,Not Rated,Jurgen Vsych,Jurgen Vsych,"Julia Lee, Lauren Birkell, Camille Langfield","A wimpy girl turns Superheroine when she joins bankrupt Mother Nature, The Librarian &amp; the Chocolatier to battle wealthy villains Virginia Svelte, Cosmetic Chick &amp; The Doucher.",,https://m.media-amazon.com/images/M/MV5BMjE3Mzc1MDkyM15BMl5BanBnXkFtZTgwNzgzOTk1MDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]",,5.3,42,tt0232231,,,,True,,0,0,0,5.3,,,Comedy_Superhero
10688518,Hero at Large,1980-02-08,15934737.0,115.0,['English Language'],['United States of America'],"['Superhero movie', 'Superhero', 'Action/Adventure', 'Comedy', 'Comedy of Errors', 'Action']",America,1980,Recommended Parental Agreement (AP),Martin Davidson,AJ Carothers,"John Ritter, Anne Archer, Bert Convy","A struggling actor buying milk stops a robbery while wearing a superhero uniform, promoting a movie. The unknown hero decides to try again. Can he impress his cute neighbor?",,https://m.media-amazon.com/images/M/MV5BN2Q3Mzc1MzEtY2M3Zi00ZDhkLWE3OWYtZDlkZDRkN2RhYTE0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",,5.9,"1,863",tt0080863,,,,True,,0,0,0,5.9,,,Comedy_Superhero
1167226,The Powerpuff Girls Movie,2002-07-03,16426471.0,70.0,['English Language'],['United States of America'],"['Adventure', 'Superhero movie', ""Children's/Family"", 'Animation', 'Fantasy', 'Comedy', 'Family Film', 'Family-Oriented Adventure']",America,2002,Recommended Parental Agreement (AP),Craig McCracken,"Charlie Bean, Lauren Faust, Craig McCracken","Cathy Cavadini, Tara Strong, Elizabeth Daily","After destroying the city of Townsville in a game of tag, a trio of super-powered little girls must redeem themselves by stopping a vengeful monkey's plot for world domination.",,https://m.media-amazon.com/images/M/MV5BNjQ2OWU4ZDgtNjY4YS00OTZkLWIyN2UtZGM0MmI0MDljYjI2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65.0,6.5,"11,197",tt0289408,,"Warner Brothers, Cartoon Network",,True,,0,0,0,6.5,6.3,6.5,Comedy_Superhero
10644609,Me and the Colonel,1958-10,,110.0,"['German Language', 'English Language']",['United States of America'],"['Comedy', 'Black-and-white', 'War film']",America,1958,All Audiences (TP),Peter Glenville,"S.N. Behrman, George Froeschel, Franz Werfel","Danny Kaye, Curd Jürgens, Nicole Maurey","Jacobowsky (Danny Kaye), a Jewish refugee, flees from the Germans with Colonel Prokoszny (Curt Jurgens), an aristocratic, anti-Semitic Polish officer trying to get papers to England. Prokoszny learns to appreciate Jacobowsky, desp...",3 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BY2QzY2I0MGQtZjc1ZS00YmI5LWIzZDMtZDYwNDhmZjdkNDUxXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",,7.0,744,tt0051915,,,,True,,0,3,3,7.0,,,Comedy_War
11588549,Our Man in Havana,1959-12-30,,107.0,['English Language'],['United Kingdom'],"['Thriller', 'Political thriller', 'Black-and-white', 'Political satire', 'Satire', 'Drama', 'Comedy', 'Film adaptation', 'Crime Thriller', 'Spy']",Europe,1959,Not Rated,Carol Reed,Graham Greene,"Alec Guinness, Maureen O'Hara, Burl Ives","Expatriate vacuum cleaner salesman Jim Wormold agrees to work as an agent, and to recruit new agents, for the British Secret Service in Cuba, but he soon realizes that his deceptive ways are going to get him in trouble.",2 nominations,https://m.media-amazon.com/images/M/MV5BNjJjZWY4ZmUtOTk4My00NGJmLWE3ZGUtZTIxOWE4M2UyOTQ1XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}]",,7.2,"6,242",tt0054152,,,,True,,0,2,0,7.2,9.5,,Comedy_Political
1843114,Where the Buffalo Roam,1980,6659377.0,99.0,['English Language'],['United States of America'],"['Parody', 'Cult', 'Drama', 'Comedy', 'Film adaptation', 'Political cinema', 'Biographical film']",America,1980,16+,Art Linson,"Hunter S. Thompson, John Kaye","Peter Boyle, Bill Murray, Bruno Kirby",Semi-biographical film based on the experiences of gonzo journalist Hunter S. Thompson.,,https://m.media-amazon.com/images/M/MV5BMmFkMWE3YWQtYjhkOS00N2RlLWI3ZDUtYjQ4N2Y0MzdhYWE0XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}]",,6.5,"12,858",tt0081748,,,,True,,0,0,0,6.5,1.9,,Comedy_Political
3742730,The Hawks and the Sparrows,1966-05-04,,101.0,['Italian Language'],['Italy'],"['Art film', 'World cinema', 'Road movie', 'Political satire', 'Satire', 'Drama', 'Comedy', 'Political cinema', 'Political drama']",Europe,1966,Not Rated,Pier Paolo Pasolini,Pier Paolo Pasolini,"Totò, Ninetto Davoli, Femi Benussi",Totò and his son Ninetto are drifting on a road in Italy when they meet a speaking crow.,4 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BNGZjYmFlM2QtOTViNy00N2QxLWFmM2EtOTk1ZjU5NTg1OWI0XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}]",,7.2,"5,758",tt0061132,,,,True,,0,4,4,7.2,7.9,,Comedy_Political
251877,King of Hearts,1966-12-21,17646.0,102.0,"['French Language', 'English Language', 'German Language']","['France', 'Italy']","['Parody', 'Comedy', 'World cinema', 'War film']",Europe,1966,Not Rated,Philippe de Broca,"Daniel Boulanger, Maurice Bessy","Alan Bates, Geneviève Bujold, Pierre Brasseur","During World War I, a British private, sent ahead to a French town to scout for enemy presence, is mistaken for a King by the colorful patients of an insane asylum.",1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BOTM4OTk1NTAyN15BMl5BanBnXkFtZTcwMjU2NjE2NA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}]",,7.3,"4,468",tt0060908,,,,True,,0,1,1,7.3,8.4,,Comedy_War
13193885,Religulous,2008-10-01,13136074.0,102.0,"['Persian Language', 'Arabic Language', 'Hebrew Language', 'English Language', 'Spanish Language']",['United States of America'],"['Political cinema', 'Satire', 'Comedy', 'Documentary']",America,2008,16+,Larry Charles,Bill Maher,"Bill Maher, Tal Bachman, Jonathan Boulden",Bill Maher's take on the current state of world religion.,2 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BMTIxMDcxMTA3M15BMl5BanBnXkFtZTcwNzk5NzU2MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56.0,7.6,"60,465",tt0815241,,,,True,,0,1,2,7.6,6.9,5.6,Comedy_Political
431014,Big Fish,2003,122919055.0,126.0,['English Language'],['United States of America'],"['Family Drama', 'Adventure', 'Film adaptation', 'Comedy-drama', 'Period piece', 'Fantasy', 'Comedy', 'War film', 'Drama', 'Fantasy Comedy']",America,2003,Recommended Parental Agreement (AP),Tim Burton,"Daniel Wallace, John August","Ewan McGregor, Albert Finney, Billy Crudup",A frustrated son tries to determine the fact from fiction in his dying father's life.,Nominated for 1 Oscar. 69 nominations total,https://m.media-amazon.com/images/M/MV5BNTVlNjc4ZmItMDZjYy00YWZjLTg1OWEtOTNlZjJlN2FlMjEwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58.0,8.0,"463,640",tt0319061,,,,True,,0,69,0,8.0,7.6,5.8,Comedy_War
27208124,The Happy Hooker Goes to Washington,1977,,84.0,['Unknown'],['United States of America'],"['Political cinema', 'Drama', 'Comedy', 'Film adaptation']",America,1977,16+,William A. Levey,"Robert Kaufman, Barney Cohen","Joey Heatherton, George Hamilton, Ray Walston","The world's most famous madame Xaviera Hollander, now a magazine magnate, is called to Washington to testify before Congress in an indecency trial because she's being held up as a prime example of American moral decay.",,https://m.media-amazon.com/images/M/MV5BMTBjNzliYzMtMTY4MS00ZTU5LThlMTctMjY3YmJiZmJiMGE3XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.5/10'}]",,3.5,689,tt0076125,,,,True,,0,0,0,3.5,,,Comedy_Political
3328529,Moon Over Parador,1988-09-09,11444204.0,96.0,['English Language'],['United States of America'],"['Romantic comedy', 'Screwball comedy', 'Political satire', 'Comedy', 'Political cinema', 'Romance Film']",America,1988,Recommended Parental Agreement (AP),Paul Mazursky,"Charles G. Booth, Leon Capetanos, Paul Mazursky","Richard Dreyfuss, Raul Julia, Sonia Braga","A U.S. actor gets a gig in South American Parador. When the dictator dies, he's forced to play him for real and gets his mistress. Can they change Parador?",2 nominations,https://m.media-amazon.com/images/M/MV5BNTYxMTk2ZDMtY2UwMC00OTM4LTk1MjQtZjAzNThlZjk5ODMxXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}]",,6.0,"6,825",tt0095654,,,,True,,0,2,0,6.0,4.2,,Comedy_Political
18328807,Amazing Grace,1974-08-30,21250683.0,97.0,['English Language'],['United States of America'],"['Political cinema', 'Comedy']",America,2006,Recommended Parental Agreement (AP),Michael Apted,Steven Knight,"Ioan Gruffudd, Albert Finney, Michael Gambon","The idealist William Wilberforce maneuvers his way through Parliament, endeavoring to end the British transatlantic slave trade.",3 wins & 6 nominations,https://m.media-amazon.com/images/M/MV5BMTI5MTkxMDA4M15BMl5BanBnXkFtZTcwNjA4Mjg0MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65.0,7.4,"25,882",tt0454776,,,,True,,0,6,3,7.4,6.8,6.5,Comedy_Political
2724834,"Pretty Village, Pretty Flame",1996,211.0,125.0,"['Serbo-Croatian', 'English Language', 'Serbian language']","['Serbia and Montenegro', 'Serbia', 'Federal Republic of Yugoslavia']","['Anti-war', 'World cinema', 'Political satire', 'Drama', 'Comedy', 'War film', 'Black comedy', 'Anti-war film', 'Political drama']",Europe,1996,Not Rated,Srdjan Dragojevic,"Vanja Bulic, Srdjan Dragojevic, Biljana Maksic","Dragan Bjelogrlic, Nikola Kojo, Dragan Maksimovic","During the war in Bosnia, two childhood friends eventually become enemies, as the tragic and devastating circumstances of the war put them on the opposite sides and expose the most gruesome and cruel aspects of the human nature.",6 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BODFkMzYwNTUtZjRlNC00YjFjLWJjNTQtZDI2MTFlMmIzZmVmXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.6/10'}]",,8.6,"18,023",tt0116860,,,,True,,0,2,6,8.6,,,Comedy_Political
2724834,"Pretty Village, Pretty Flame",1996,211.0,125.0,"['Serbo-Croatian', 'English Language', 'Serbian language']","['Serbia and Montenegro', 'Serbia', 'Federal Republic of Yugoslavia']","['Anti-war', 'World cinema', 'Political satire', 'Drama', 'Comedy', 'War film', 'Black comedy', 'Anti-war film', 'Political drama']",Europe,1996,Not Rated,Srdjan Dragojevic,"Vanja Bulic, Srdjan Dragojevic, Biljana Maksic","Dragan Bjelogrlic, Nikola Kojo, Dragan Maksimovic","During the war in Bosnia, two childhood friends eventually become enemies, as the tragic and devastating circumstances of the war put them on the opposite sides and expose the most gruesome and cruel aspects of the human nature.",6 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BODFkMzYwNTUtZjRlNC00YjFjLWJjNTQtZDI2MTFlMmIzZmVmXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.6/10'}]",,8.6,"18,023",tt0116860,,,,True,,0,2,6,8.6,,,Comedy_War
203993,The League of Gentlemen,1959,,116.0,['English Language'],['United Kingdom'],"['Crime Fiction', 'Heist', 'Crime Comedy', 'Ensemble Film', 'Caper story', 'Action/Adventure', 'Comedy', 'War film', 'Action']",Europe,1999–2017,16+,,,"Mark Gatiss, Steve Pemberton, Reece Shearsmith","An interweaving narrative chronicling the antics of such diverse characters as: a transgender taxi driver, a family obsessed with hygiene and toads, a fiery reverend, a carnival owner who kidnaps women into marriage, and a xenopho...",Won 2 BAFTA 7 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BMjA0ODNiMjItZjRmNC00NTkyLWE5NjEtYTRhYmUzNzlmMGFjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}]",,8.4,"12,472",tt0184135,,,,True,4.0,0,7,7,8.4,,,Comedy_War
254274,The Ninth Configuration,1980-02-29,,114.0,['English Language'],['United States of America'],"['Horror', 'Indie', 'Supernatural', 'Gothic Film', 'Psychological thriller', 'Drama', 'Comedy', 'Black comedy', 'Political drama']",America,1980,16+,William Peter Blatty,William Peter Blatty,"Stacy Keach, Scott Wilson, Jason Miller","An ex-marine psychiatrist attempts to rehabilitate his patients by indulging their fantasies, and seeks to prove the existence of a loving God to one especially troubled inmate.",3 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BYmZlMmU2ZjEtNTAyMy00YmY0LWIwMzEtODM1NDRlOTdiMjAyXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46.0,6.8,"9,279",tt0081237,,,,True,,0,4,3,6.8,8.1,4.6,Comedy_Political
6212119,The Toxic Avenger Part III: The Last Temptation of Toxie,1989-11-24,363561.0,86.0,['English Language'],['United States of America'],"['Monster movie', 'Action/Adventure', 'Parody', 'B-movie', 'Superhero movie', 'Superhero', 'Cult', 'Comedy', 'Horror', 'Action', 'Horror Comedy']",America,1989,16+,"Michael Herz, Lloyd Kaufman","Gay Partington Terry, Lloyd Kaufman, Pericles Lewnes","Ron Fazio, Phoebe Legere, John Altamura","Toxie finds he has nothing to do as a superhero, as he has ridden his city of evil. He decides to go to work for a major corporation, which he discovers may be the evilest of all his adversaries.",1 nomination,https://m.media-amazon.com/images/M/MV5BNmUxMDQ1ZjYtNDY3ZS00MzRjLWJhODYtMDY3ZGM1YWFkNmM3XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}]",,4.3,"5,411",tt0098502,,,,True,,0,1,0,4.3,,,Comedy_Superhero
32286723,The Bamboo Blonde,1946-07-15,,67.0,['English Language'],['United States of America'],"['Romance Film', 'Comedy', 'Musical', 'War film']",America,1946,All Audiences (TP),Anthony Mann,"Olive Cooper, Lawrence Kimble, Wayne Whittaker","Frances Langford, Ralph Edwards, Russell Wade","A beautiful blonde singer who has a one-time fling with an engaged pilot, is confused by his B-29 bomber crew to be his real fiancée, and her image ends up being painted on the nose of their aircraft, for good luck, as the ""Bamboo...",,https://m.media-amazon.com/images/M/MV5BMDhiNjFlNWItODRkNy00NDM5LTk2NmUtNzgzOGRlNTc5YmUxXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]",,5.8,454,tt0038324,,,,True,,0,0,0,5.8,,,Comedy_War
2917039,Slaughterhouse-Five,1972-03-15,,103.0,['English Language'],['United States of America'],"['Anti-war', 'Science Fiction', 'Film adaptation', 'Comedy-drama', 'Satire', 'Drama', 'Comedy', 'War film', 'Time travel', 'Anti-war film']",America,1972,16+,George Roy Hill,"Kurt Vonnegut Jr., Stephen Geller","Michael Sacks, Ron Leibman, Eugene Roche",Billy Pilgrim has mysteriously become unstuck in time. He goes on an uncontrollable trip back and forth from his birth in New York to life on a distant planet and back again to the horrors of the 1945 fire-bombing of Dresden.,3 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BNTU2N2M4MzEtMzU1ZS00YWUwLWI0OTYtZTU0NWQ2NWNkYjFkXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66.0,6.8,"14,089",tt0069280,,,,True,,0,4,3,6.8,8.2,6.6,Comedy_War
164376,Being There,1979-12-19,30177511.0,130.0,"['Italian Language', 'English Language', 'Russian Language']",['United States of America'],"['Parody', 'Comedy-drama', 'Political satire', 'Satire', 'Drama', 'Comedy', 'Political cinema', 'New Hollywood']",America,1979,Recommended Parental Agreement (AP),Hal Ashby,"Jerzy Kosinski, Robert C. Jones","Peter Sellers, Shirley MacLaine, Melvyn Douglas","After the death of his employer forces him out of the only home he's ever known, a simpleminded, sheltered gardener becomes an unlikely trusted advisor to a powerful tycoon and an insider in Washington politics.",Won 1 Oscar. 14 wins & 15 nominations total,https://m.media-amazon.com/images/M/MV5BMDQ2MWVhMDMtOTJmZi00ZGZmLTgxZDMtYTM4NDY2Nzc1NDA1XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83.0,7.9,"79,005",tt0078841,,,,True,,1,15,14,7.9,9.5,8.3,Comedy_Political
11463940,California Dreamin',2007,,155.0,"['Italian Language', 'Romanian Language', 'English Language', 'Spanish Language']",['Romania'],"['Art film', 'World cinema', 'Drama', 'Comedy', 'War film', 'Political drama']",Europe,2007,Not Rated,Cristian Nemescu,"Catherine Linstrum, Cristian Nemescu, Tudor Voican","Armand Assante, Jamie Elman, Razvan Vasilescu",A railway chief delays a NATO train transporting military equipment during the war in Kosovo in 1999.,14 wins & 13 nominations,https://m.media-amazon.com/images/M/MV5BMjExMjk5ODAzMF5BMl5BanBnXkFtZTcwNjg2MjU1MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}]",,7.7,"7,921",tt0449573,,,,True,,0,13,14,7.7,8.9,,Comedy_Political
11463940,California Dreamin',2007,,155.0,"['Italian Language', 'Romanian Language', 'English Language', 'Spanish Language']",['Romania'],"['Art film', 'World cinema', 'Drama', 'Comedy', 'War film', 'Political drama']",Europe,2007,Not Rated,Cristian Nemescu,"Catherine Linstrum, Cristian Nemescu, Tudor Voican","Armand Assante, Jamie Elman, Razvan Vasilescu",A railway chief delays a NATO train transporting military equipment during the war in Kosovo in 1999.,14 wins & 13 nominations,https://m.media-amazon.com/images/M/MV5BMjExMjk5ODAzMF5BMl5BanBnXkFtZTcwNjg2MjU1MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}]",,7.7,"7,921",tt0449573,,,,True,,0,13,14,7.7,8.9,,Comedy_War
21282769,Kick-Ass,2010-03-12,96188903.0,117.0,['English Language'],"['United States of America', 'United Kingdom']","['Superhero movie', 'Superhero', 'Action/Adventure', 'Comedy', 'Black comedy', 'Action']",Both,2010,16+,Matthew Vaughn,"Jane Goldman, Matthew Vaughn, Mark Millar","Aaron Taylor-Johnson, Nicolas Cage, Chloë Grace Moretz","Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a superhero, even though he has no powers, training or meaningful reason to do so.",19 wins & 63 nominations,https://m.media-amazon.com/images/M/MV5BMTMzNzEzMDYxM15BMl5BanBnXkFtZTcwMTc0NTMxMw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66.0,7.6,"601,359",tt1250777,,,,True,,0,63,19,7.6,7.7,6.6,Comedy_Superhero
